lon,lat,name,year,month,drought,enso,PET,P,ET,SM,SM_prev,DS,NDVI
-104.25,31.75,P28,2014,1,NA,-1.26,50.30278778,0,1.980614901,15.30331522,18.50519478,28,0.160101399
-104.25,31.75,P28,2014,10,NA,0.76,96.52627563,5.909999847,27.19912529,18.55309606,21.83704823,-7,0.222244114
-104.25,31.75,P28,2014,11,NA,1.24,57.19864273,19.95999908,18.86499977,19.72376406,18.55309606,9,0.254349679
-104.25,31.75,P28,2014,12,NA,0.87,44.37945557,9.489999771,9.638291359,18.90006959,19.72376406,9,0.209819317
-104.25,31.75,P28,2014,2,NA,-0.37,60.94670868,5.03000021,11.03509617,13.96853924,15.30331522,-2,0.146357909
-104.25,31.75,P28,2014,3,NA,0.54,95.424263,3.529999971,12.45635891,11.59555689,13.96853924,-9,0.1536901
-104.25,31.75,P28,2014,4,NA,-0.17,124.1144714,11.55000019,13.97503853,13.15588057,11.59555689,-15,0.157878935
-104.25,31.75,P28,2014,5,NA,0.09,157.6866913,3.519999981,8.191636086,13.15826476,13.15588057,3,0.161539897
-104.25,31.75,P28,2014,6,0,0.37,172.8151245,16.39999962,21.1420784,13.92409801,13.15826476,16,0.132331148
-104.25,31.75,P28,2014,7,NA,0.42,168.2670135,11.17000008,23.24547195,12.94763535,13.92409801,-3,0.129755214
-104.25,31.75,P28,2014,8,NA,0.7,149.9923401,18.44000053,31.69003487,15.4529646,12.94763535,-7,0.135163501
-104.25,31.75,P28,2014,9,NA,0.97,115.7295456,39.09000015,38.74272156,21.83704823,15.4529646,24,0.15504083
-104.25,31.75,P28,2015,1,NA,0.94,45.32881165,27.94000053,11.47376442,20.11172622,18.90006959,4,0.183464646
-104.25,31.75,P28,2015,10,NA,2.77,93.41499329,79.72000122,26.5287571,20.89508176,16.29984528,22,0.220751241
-104.25,31.75,P28,2015,11,NA,1.99,58.33434296,2.779999971,10.68181705,18.2228744,20.89508176,17,0.240017712
-104.25,31.75,P28,2015,12,NA,1.91,46.61354828,3.99000001,5.238549709,18.34659874,18.2228744,1,0.212121248
-104.25,31.75,P28,2015,2,NA,0.14,57.09386063,5.739999771,14.76931953,18.8204065,20.11172622,-7,0.21534057
-104.25,31.75,P28,2015,3,NA,0.91,90.2586441,25.72999954,32.36370087,21.38053775,18.8204065,13,0.253916323
-104.25,31.75,P28,2015,4,NA,0.83,118.7055206,7.710000038,29.79997253,16.12779498,21.38053775,7,0.282236218
-104.25,31.75,P28,2015,5,NA,1.69,146.9418793,57.52999878,36.44884872,18.24540794,16.12779498,31,0.273581177
-104.25,31.75,P28,2015,6,NA,1.53,163.6409607,14.10000038,26.77201462,15.96782506,18.24540794,2,0.247024134
-104.25,31.75,P28,2015,7,NA,2.34,171.3863373,24.71999931,26.4910717,16.0029918,15.96782506,-19,0.193362564
-104.25,31.75,P28,2015,8,NA,2.6,163.2535248,8.909999847,14.37554455,14.36758637,16.0029918,-4,0.182588711
-104.25,31.75,P28,2015,9,NA,2.92,130.6389008,61.36000061,17.01231956,16.29984528,14.36758637,-20,0.169119164
-104.25,31.75,P28,2016,1,NA,2.96,48.76763535,7.550000191,16.12625885,18.45935732,18.34659874,3,0.209423512
-104.25,31.75,P28,2016,10,NA,-0.25,100.6979065,0.150000006,20.88126373,16.84868783,20.29326409,10,0.298933327
-104.25,31.75,P28,2016,11,NA,-0.14,59.73669434,9.840000153,20.04621315,17.46888757,16.84868783,10,0.225841269
-104.25,31.75,P28,2016,12,NA,-0.39,45.93449402,16,11.68639755,19.33272332,17.46888757,-14,0.192174643
-104.25,31.75,P28,2016,2,NA,3.05,65.14230347,1.679999948,6.041208744,12.2414045,18.45935732,-9,0.222503483
-104.25,31.75,P28,2016,3,NA,1.23,99.69296265,0,10.29950619,13.07750791,12.2414045,-42,0.205037937
-104.25,31.75,P28,2016,4,NA,1.78,124.2185593,12.39000034,15.4799509,13.28517497,13.07750791,20,0.18272607
-104.25,31.75,P28,2016,5,NA,0.07,153.5840302,8.359999657,29.83766174,14.2231971,13.28517497,-11,0.183718398
-104.25,31.75,P28,2016,6,NA,-0.4,174.3791351,41.27000046,21.33784676,14.86487538,14.2231971,15,0.175672442
-104.25,31.75,P28,2016,7,NA,-0.56,177.7006226,9.960000038,8.889233589,13.62952739,14.86487538,2,0.169504955
-104.25,31.75,P28,2016,8,NA,-0.93,150.5212708,146.2299957,35.7417984,17.93949157,13.62952739,6,0.173581704
-104.25,31.75,P28,2016,9,NA,-1.25,122.2638855,15.65999985,47.21025848,20.29326409,17.93949157,17,0.276779413
-96.7,32.7,P29,1980,10,NA,0.11,90.39027405,17.95000076,29.14505577,30.29276729,25.18091202,66,NA
-96.7,32.7,P29,1980,11,NA,0.31,53.81987381,35.34000015,11.94134521,29.08262908,30.29276729,-43,NA
-96.7,32.7,P29,1980,12,NA,0.33,41.75451279,60.45999908,6.909633636,37.65707016,29.08262908,-7,NA
-96.7,32.7,P29,1980,2,NA,0.21,50.06517029,36.29000092,16.76128387,40.67467749,42.46016145,-26,NA
-96.7,32.7,P29,1980,3,NA,0.52,82.15592194,44.22999954,34.14283371,38.15220296,40.67467749,-28,NA
-96.7,32.7,P29,1980,4,NA,0.86,107.8099289,74.48000336,49.62737656,34.31329727,38.15220296,-3,NA
-96.7,32.7,P29,1980,5,NA,0.44,137.1965637,92.40000153,69.28832245,29.38143611,34.31329727,4,NA
-96.7,32.7,P29,1980,6,NA,0.64,167.1042175,38.77999878,70.05975342,27.28820145,29.38143611,-23,NA
-96.7,32.7,P29,1980,7,NA,0.26,200.9927368,11.21000004,49.01208878,23.51711094,27.28820145,-120,NA
-96.7,32.7,P29,1980,8,NA,-0.12,174.1970367,17.17000008,32.86528778,19.76079345,23.51711094,46,NA
-96.7,32.7,P29,1980,9,NA,0.26,124.2710953,145.2799988,21.40095901,25.18091202,19.76079345,-20,NA
-96.7,32.7,P29,1981,1,NA,-0.31,42.76234055,26.79000092,15.99184704,35.90131998,37.65707016,-42,NA
-96.7,32.7,P29,1981,10,NA,0.32,82.03968048,228.4299927,36.65414047,32.66536891,25.86905658,45,0.497297764
-96.7,32.7,P29,1981,11,NA,-0.15,55.43029404,51.15999985,23.34203529,35.33805013,32.66536891,68,0.469969243
-96.7,32.7,P29,1981,12,NA,-0.11,41.355896,6.139999866,15.29626465,35.66433191,35.33805013,-72,0.457601726
-96.7,32.7,P29,1981,2,NA,-0.03,51.1144371,26.03000069,26.35936928,38.00152242,35.90131998,30,NA
-96.7,32.7,P29,1981,3,NA,0.82,79.21713257,90,49.61965942,35.4598254,38.00152242,-23,NA
-96.7,32.7,P29,1981,4,NA,0.18,108.0848465,50.08000183,65.72826385,27.59083211,35.4598254,5,NA
-96.7,32.7,P29,1981,5,NA,-0.35,132.6500092,211.8500061,89.05422211,30.27505577,27.59083211,73,NA
-96.7,32.7,P29,1981,6,NA,-0.47,149.603714,254.1100006,92.91527557,27.1789372,30.27505577,68,NA
-96.7,32.7,P29,1981,7,NA,-0.58,168.7088623,96.31999969,94.42370605,26.85696483,27.1789372,53,0.563333571
-96.7,32.7,P29,1981,8,NA,-0.29,156.5776825,45.13000107,69.00870514,26.13196671,26.85696483,-1,0.510388374
-96.7,32.7,P29,1981,9,NA,-0.19,121.2356491,70.79000092,56.1594696,25.86905658,26.13196671,-10,0.516213655
-96.7,32.7,P29,1982,1,NA,-0.36,43.30584717,53.97999954,19.38421059,34.32783186,35.66433191,-59,0.427082479
-96.7,32.7,P29,1982,10,NA,2.22,88.87963867,72.87999725,29.80881882,33.12614858,25.08983314,-56,0.449513137
-96.7,32.7,P29,1982,11,NA,2.69,50.04699707,102.9800034,20.42664337,34.95221734,33.12614858,64,0.42145592
-96.7,32.7,P29,1982,12,NA,2.38,39.12312698,97.33000183,20.73425674,35.57674289,34.95221734,132,0.403169781
-96.7,32.7,P29,1982,2,NA,-0.06,48.13964462,53.52999878,26.66849518,35.19818783,34.32783186,-24,0.392896473
-96.7,32.7,P29,1982,3,NA,0,79.40966797,63.27999878,50.13154602,35.35534739,35.19818783,-26,0.506321609
-96.7,32.7,P29,1982,4,NA,0.47,101.7151413,72.12000275,66.73519897,29.75601554,35.35534739,-35,0.561717629
-96.7,32.7,P29,1982,5,NA,1.05,133.1739655,197.7599945,89.18321991,31.77831173,29.75601554,15,0.546910644
-96.7,32.7,P29,1982,6,NA,1.74,153.4360199,140.0500031,95.08322906,30.4109782,31.77831173,30,0.499552876
-96.7,32.7,P29,1982,7,NA,1.57,170.0101471,48.66999817,95.11488342,25.08545816,30.4109782,92,0.550798118
-96.7,32.7,P29,1982,8,NA,1.9,162.0464478,36.93000031,65.18463135,25.51433444,25.08545816,-39,0.509691358
-96.7,32.7,P29,1982,9,NA,2.04,130.5365601,30.80999947,40.75390625,25.08983314,25.51433444,-24,0.506417572
-96.7,32.7,P29,1983,1,NA,2.76,37.20006943,22.70999908,17.73473358,36.81552112,35.57674289,-78,0.418048143
-96.7,32.7,P29,1983,10,NA,-0.77,89.5958252,64.84999847,36.44197845,34.05728042,26.19699836,-77,0.460369229
-96.7,32.7,P29,1983,11,NA,-0.53,53.01922607,74.19000244,22.76968956,34.04698074,34.05728042,-82,0.449522674
-96.7,32.7,P29,1983,12,NA,-0.37,33.5049057,24.84000015,13.71646309,35.5225414,34.04698074,63,0.391687602
-96.7,32.7,P29,1983,2,NA,3.08,46.72135162,115.8300018,26.21431351,37.18593717,36.81552112,26,0.420852154
-96.7,32.7,P29,1983,3,NA,2.5,75.97817993,111.4700012,51.32891846,33.93580914,37.18593717,-3,0.494520187
-96.7,32.7,P29,1983,4,NA,1.57,100.5495377,2.069999933,71.24352264,33.17852616,33.93580914,-52,0.595957816
-96.7,32.7,P29,1983,5,NA,0.66,133.9963074,174.5200043,94.1530304,33.77460539,33.17852616,11,0.599311888
-96.7,32.7,P29,1983,6,NA,0.82,149.7081909,72.98999786,95.82376099,27.04047859,33.77460539,-55,0.581401885
-96.7,32.7,P29,1983,7,NA,0.39,166.983078,58.24000168,93.71917725,24.32623208,27.04047859,33,0.584275007
-96.7,32.7,P29,1983,8,NA,0.09,158.9815216,73.56999969,79.4262619,28.21178734,24.32623208,20,0.509130538
-96.7,32.7,P29,1983,9,NA,-0.67,125.526886,34.45000076,49.93310165,26.19699836,28.21178734,12,0.48731485
-96.7,32.7,P29,1984,1,NA,-0.37,40.62841415,44.45000076,14.25340462,38.05936575,35.5225414,30,0.358696818
-96.7,32.7,P29,1984,10,NA,-0.2,79.93799591,267.0499878,36.05316925,32.77792335,28.43776941,116,0.463209569
-96.7,32.7,P29,1984,11,NA,-0.66,51.07956696,58.50999832,26.7828083,33.23929906,32.77792335,111,0.47860539
-96.7,32.7,P29,1984,12,NA,-0.62,42.66769409,148.1399994,18.73914146,34.13145244,33.23929906,-75,0.395688772
-96.7,32.7,P29,1984,2,NA,-0.54,56.27937317,67.86000061,30.85033417,35.57117283,38.05936575,-48,0.420348793
-96.7,32.7,P29,1984,3,NA,0.02,83.22954559,146.2400055,51.35902405,35.51056385,35.57117283,65,0.489940763
-96.7,32.7,P29,1984,4,NA,-0.56,110.5734177,30.5,78.66186523,31.60966635,35.51056385,-9,0.56332469
-96.7,32.7,P29,1984,5,NA,-0.39,144.2612762,51.31000137,92.54363251,28.76756489,31.60966635,-32,0.571573675
-96.7,32.7,P29,1984,6,NA,-0.28,161.3043976,46.77999878,78.3507309,26.25769377,28.76756489,-86,0.56067729
-96.7,32.7,P29,1984,7,NA,-0.2,181.2423096,24.45999908,59.33068848,21.53623402,26.25769377,25,0.517750382
-96.7,32.7,P29,1984,8,NA,-0.31,166.1395416,24.71999931,44.79994583,22.09616601,21.53623402,-1,0.463195711
-96.7,32.7,P29,1984,9,NA,-0.21,119.3811493,45.45999908,39.38406754,28.43776941,22.09616601,4,0.477887303
-96.7,32.7,P29,1985,1,NA,-0.19,37.19939041,36.95000076,13.6404562,40.27583897,34.13145244,11,0.422158539
-96.7,32.7,P29,1985,10,NA,-0.01,79.18765259,194.6000061,40.70746613,31.12725019,26.1284709,41,0.499545574
-96.7,32.7,P29,1985,11,NA,-0.02,49.86133575,73.08999634,23.72613525,36.61223948,31.12725019,61,0.452922702
-96.7,32.7,P29,1985,12,NA,-0.21,39.31803131,88.51000214,16.88082314,36.33258343,36.61223948,16,0.449057519
-96.7,32.7,P29,1985,2,NA,-0.95,45.03531647,50.11000061,21.38728142,NA,40.27583897,-89,0.410978884
-96.7,32.7,P29,1985,3,NA,-0.72,80.45288086,95.51999664,52.09463882,36.50212288,NA,38,0.521464348
-96.7,32.7,P29,1985,4,NA,-1.08,108.4770813,129.5099945,80.33017731,30.22506833,36.50212288,33,0.650824308
-96.7,32.7,P29,1985,5,NA,-0.5,141.0668793,71.80999756,97.58420563,27.8654784,30.22506833,5,0.600036204
-96.7,32.7,P29,1985,6,NA,-0.11,159.3150635,61.15000153,92.58530426,25.88932216,27.8654784,-8,0.570304155
-96.7,32.7,P29,1985,7,NA,-0.22,176.2338562,48.5,87.17254639,26.87231302,25.88932216,-27,0.54357034
-96.7,32.7,P29,1985,8,NA,-0.64,169.6684875,7.75,48.81122589,22.84636199,26.87231302,-20,0.52234745
-96.7,32.7,P29,1985,9,NA,-0.29,122.431839,62.43000031,35.68803024,26.1284709,22.84636199,-30,0.498050004
-96.7,32.7,P29,1986,1,NA,-0.73,46.30819702,3.470000029,18.30511665,33.10989141,36.33258343,-98,0.401822984
-96.7,32.7,P29,1986,10,NA,0.3,79.1040802,137.3500061,42.58488846,35.27709544,30.4793179,66,0.488660187
-96.7,32.7,P29,1986,11,NA,1.35,46.87045288,126.2799988,20.73897362,36.46491468,35.27709544,54,0.40031898
-96.7,32.7,P29,1986,12,NA,1.31,35.43214035,54.66999817,13.34353542,39.87851441,36.46491468,-100,0.382732481
-96.7,32.7,P29,1986,2,NA,0.26,54.51899338,98.91000366,32.45561218,35.19818783,33.10989141,0,0.46645394
-96.7,32.7,P29,1986,3,NA,-0.29,88.46495819,14.75,57.81095505,33.19182396,35.19818783,-29,0.525739253
-96.7,32.7,P29,1986,4,NA,-0.29,107.2378311,111.3899994,74.52236938,30.89224994,33.19182396,-16,0.62369889
-96.7,32.7,P29,1986,5,NA,0.05,132.1206512,147.9199982,89.815979,26.86316371,30.89224994,28,0.599002719
-96.7,32.7,P29,1986,6,NA,-0.31,150.6439209,135.9900055,96.62445831,31.60149753,26.86316371,59,0.541348398
-96.7,32.7,P29,1986,7,NA,0.2,176.8476257,56.25999832,91.95672607,24.04308319,31.60149753,-5,0.570708156
-96.7,32.7,P29,1986,8,NA,0.59,156.5886536,52.86999893,73.16916656,26.07268691,24.04308319,-16,0.525289774
-96.7,32.7,P29,1986,9,NA,0.76,111.6333389,94.81999969,67.34989166,30.4793179,26.07268691,-11,0.569249928
-96.7,32.7,P29,1987,1,NA,0.99,40.64483261,42.38000107,17.80168152,39.47816789,39.87851441,-55,0.421113372
-96.7,32.7,P29,1987,10,NA,1.14,90.09077454,16.07999992,30.29275322,33.04556012,29.15530801,-72,0.500011683
-96.7,32.7,P29,1987,11,NA,0.74,53.61384583,128.2400055,19.29154968,32.33913779,33.04556012,7,0.430947542
-96.7,32.7,P29,1987,12,NA,0.9,39.67507553,106.5500031,14.33886909,37.54059672,32.33913779,75,0.384268612
-96.7,32.7,P29,1987,2,NA,1.42,49.62552643,105.2300034,24.11195564,37.16771305,39.47816789,36,0.424958587
-96.7,32.7,P29,1987,3,NA,1.71,82.30312347,50.29000092,52.88260269,35.85396707,37.16771305,4,0.539002419
-96.7,32.7,P29,1987,4,NA,1.84,114.5896683,6.349999905,74.63146973,28.24887335,35.85396707,-22,0.600286663
-96.7,32.7,P29,1987,5,NA,1.97,139.0422821,147.4799957,88.42668915,30.57277501,28.24887335,-36,0.533872545
-96.7,32.7,P29,1987,6,NA,2.08,151.8453979,103.9899979,96.54932404,29.6833992,30.57277501,68,0.583462179
-96.7,32.7,P29,1987,7,NA,2.1,166.3339996,37.84999847,93.95674133,28.06599736,29.6833992,57,0.57192415
-96.7,32.7,P29,1987,8,NA,1.87,160.9153442,15.93999958,65.32605743,23.23509753,28.06599736,-37,0.525253057
-96.7,32.7,P29,1987,9,NA,1.68,124.2485046,54.38999939,52.48542023,29.15530801,23.23509753,-6,0.497229218
-96.7,32.7,P29,1988,1,NA,0.54,39.56602859,12.31000042,13.9273634,35.56752503,37.54059672,-2,0.398597211
-96.7,32.7,P29,1988,10,NA,-1.86,87.85710144,54.13000107,40.47939301,31.04845881,25.91695786,-12,0.489357561
-96.7,32.7,P29,1988,11,NA,-2.06,58.57320786,93.73000336,25.83282471,33.79746974,31.04845881,-33,0.49558121
-96.7,32.7,P29,1988,12,NA,-1.47,43.12542725,65.43000031,17.7466774,35.55545211,33.79746974,-43,0.43343696
-96.7,32.7,P29,1988,2,NA,0.54,50.14934158,44.20000076,28.01523209,34.80595946,35.56752503,-4,0.422572732
-96.7,32.7,P29,1988,3,NA,0.18,83.04032135,82.55000305,55.86614227,33.90644789,34.80595946,19,0.527874529
-96.7,32.7,P29,1988,4,NA,-0.31,111.3784561,48.81999969,82.58413696,33.1361562,33.90644789,-31,0.636743128
-96.7,32.7,P29,1988,5,NA,-1.3,145.3787079,40.61999893,97.70805359,29.79610562,33.1361562,-119,0.625992
-96.7,32.7,P29,1988,6,NA,-1.11,163.8648834,72.37999725,92.20380402,27.6168555,29.79610562,-31,0.604869783
-96.7,32.7,P29,1988,7,NA,-1.61,175.04422,102.5699997,97.18757629,26.34575069,27.6168555,25,0.527719319
-96.7,32.7,P29,1988,8,NA,-1.64,165.8448792,19.14999962,65.2818222,21.71080559,26.34575069,79,0.530270457
-96.7,32.7,P29,1988,9,NA,-1.71,125.7762222,84.79000092,51.67444992,25.91695786,21.71080559,16,0.493035316
-96.7,32.7,P29,1989,1,NA,-1.55,42.18712234,68.73000336,18.67208672,34.3146801,35.55545211,42,0.463906527
-96.7,32.7,P29,1989,10,NA,-0.51,94.83142853,28.78000069,34.09291077,30.98359108,31.37991726,-69,0.487861186
-96.7,32.7,P29,1989,11,NA,0.06,57.93289948,13.14000034,18.48898315,33.17242861,30.98359108,-65,0.436204195
-96.7,32.7,P29,1989,12,NA,0.27,37.93635941,11.55000019,7.590479851,34.40928459,33.17242861,-71,0.368441701
-96.7,32.7,P29,1989,2,NA,-1.23,44.02368546,89.66999817,11.15430737,38.08987141,34.3146801,45,0.419861555
-96.7,32.7,P29,1989,3,NA,-1.14,81.10912323,87.98999786,37.00387955,30.8947742,38.08987141,-47,0.452623039
-96.7,32.7,P29,1989,4,NA,-1.66,108.8692322,42.13000107,77.45404053,30.66561818,30.8947742,67,0.548698306
-96.7,32.7,P29,1989,5,NA,-1.26,135.3222351,241.0099945,89.08262634,31.43035471,30.66561818,64,0.548795342
-96.7,32.7,P29,1989,6,NA,-0.74,148.6103668,205.8200073,91.18475342,32.15589225,31.43035471,54,0.544359982
-96.7,32.7,P29,1989,7,NA,-0.64,164.5268707,75.51999664,104.8688583,30.93185425,32.15589225,100,0.568626702
-96.7,32.7,P29,1989,8,NA,-0.04,149.5593109,58.84999847,92.11495972,28.95318568,30.93185425,-68,0.576535702
-96.7,32.7,P29,1989,9,NA,-0.4,120.401001,63.95999908,58.46468353,31.37991726,28.95318568,-3,0.544933915
-96.7,32.7,P29,1990,1,NA,0.15,47.00703049,190.1300049,16.10875511,34.65946317,34.40928459,37,0.333412766
-96.7,32.7,P29,1990,10,NA,0.17,92.05770874,30.93000031,42.28735352,31.42626882,29.13871408,-83,0.535458207
-96.7,32.7,P29,1990,11,NA,0.4,56.38444901,131.7899933,24.20371246,32.92535245,31.42626882,29,0.409456193
-96.7,32.7,P29,1990,12,NA,0.4,39.82449722,38.40999985,14.61103535,35.3905499,32.92535245,-47,0.394474089
-96.7,32.7,P29,1990,2,NA,1.12,55.46609497,107.7099991,26.31785965,35.24743319,34.65946317,84,0.40007174
-96.7,32.7,P29,1990,3,NA,0.61,78.52315521,161.9400024,44.38076782,34.00952816,35.24743319,65,0.451444298
-96.7,32.7,P29,1990,4,NA,0.32,102.0524139,138.4900055,69.69295502,33.09888244,34.00952816,42,0.575788438
-96.7,32.7,P29,1990,5,NA,-0.29,134.6532898,222.0099945,95.61708832,33.09703767,33.09888244,17,0.543616593
-96.7,32.7,P29,1990,6,NA,0.12,161.1347656,50.04000092,90.22273254,27.06516385,33.09703767,-16,0.564508736
-96.7,32.7,P29,1990,7,NA,0.03,174.164917,38.27000046,84.07891846,30.41909337,27.06516385,-12,0.539655626
-96.7,32.7,P29,1990,8,NA,0.47,164.5851593,72.48999786,74.05783081,29.3441385,30.41909337,-7,0.562365353
-96.7,32.7,P29,1990,9,NA,0.55,123.725853,52.88000107,55.59345627,29.13871408,29.3441385,-33,0.55088073
-96.7,32.7,P29,1991,1,NA,0.12,38.07151413,105.7799988,13.39986134,39.48872983,35.3905499,109,0.275977612
-96.7,32.7,P29,1991,10,NA,1.28,88.66953278,251.6100006,42.89306641,28.82754505,32.8874737,-67,0.529137492
-96.7,32.7,P29,1991,11,NA,1,49.70634079,75.76999664,19.04112816,35.54126918,28.82754505,74,0.4263753
-96.7,32.7,P29,1991,12,NA,1.82,38.35651016,213.6499939,15.98089123,37.01370955,35.54126918,15,0.332793981
-96.7,32.7,P29,1991,2,NA,0.23,54.55800247,69.84999847,27.41132164,37.52536476,39.48872983,-44,0.345420927
-96.7,32.7,P29,1991,3,NA,0.64,86.05648804,24.39999962,51.43564224,34.12299454,37.52536476,-38,0.505702674
-96.7,32.7,P29,1991,4,NA,0.86,109.0186691,106.9199982,67.63562775,32.53672123,34.12299454,58,0.565707445
-96.7,32.7,P29,1991,5,NA,1.37,135.6708527,108.8600006,90.53740692,30.13356328,32.53672123,-75,0.605410278
-96.7,32.7,P29,1991,6,NA,0.94,153.4442902,91.65000153,101.1357956,27.56870091,30.13356328,18,0.608546197
-96.7,32.7,P29,1991,7,NA,0.71,172.6118011,56.81999969,91.98257446,27.33192146,27.56870091,-6,0.57640928
-96.7,32.7,P29,1991,8,NA,0.82,151.9927216,142.0599976,88.74584198,30.34751713,27.33192146,65,0.532883108
-96.7,32.7,P29,1991,9,NA,1.02,111.8452225,91.56999969,67.56160736,32.8874737,30.34751713,-16,0.507985115
-96.7,32.7,P29,1992,1,NA,2.12,40.02080917,99.93000031,15.6269598,38.32381964,37.01370955,-22,0.398333877
-96.7,32.7,P29,1992,10,NA,0.75,92.85448456,70.87000275,38.40384674,30.30967414,30.08149564,-104,0.536449194
-96.7,32.7,P29,1992,11,NA,0.36,50.95659256,117.2399979,18.61753082,34.17287171,30.30967414,42,0.418891072
-96.7,32.7,P29,1992,12,NA,0.41,39.26997757,110.4599991,15.75332546,36.64579093,34.17287171,109,0.340103328
-96.7,32.7,P29,1992,2,NA,1.51,53.89121246,101.6299973,28.60572433,36.65749431,38.32381964,-5,0.408446223
-96.7,32.7,P29,1992,3,NA,2.22,84.6673584,106.3499985,49.9667244,34.91254747,36.65749431,-23,0.523193955
-96.7,32.7,P29,1992,4,NA,2.05,105.9022217,53.40000153,73.08531952,31.91096485,34.91254747,39,0.602422953
-96.7,32.7,P29,1992,5,NA,1.19,131.0613708,183.3000031,81.85794067,31.70121014,31.91096485,-49,0.590917587
-96.7,32.7,P29,1992,6,NA,1.18,148.7971802,155.8200073,100.2001648,31.76503778,31.70121014,18,0.560424745
-96.7,32.7,P29,1992,7,NA,0.69,160.6212769,62.75,107.4457932,28.26161087,31.76503778,-13,0.60035795
-96.7,32.7,P29,1992,8,NA,-0.08,147.9688721,58.81000137,85.45302582,31.15870953,28.26161087,41,0.55366087
-96.7,32.7,P29,1992,9,NA,-0.02,118.6092606,73.23000336,57.33924866,30.08149564,31.15870953,-18,0.522297263
-96.7,32.7,P29,1993,1,NA,0.59,39.19849014,63.93000031,14.55939484,37.00664341,36.64579093,19,0.355569422
-96.7,32.7,P29,1993,10,NA,0.96,83.66491699,216.6799927,42.17898178,33.78163874,27.74005532,87,0.559544027
-96.7,32.7,P29,1993,11,NA,0.24,50.43437576,64.72000122,20.77820778,35.23401916,33.78163874,78,0.449614197
-96.7,32.7,P29,1993,12,NA,0.12,41.22673416,56.54999924,14.49802208,35.57904065,35.23401916,-4,0.382773519
-96.7,32.7,P29,1993,2,NA,0.74,48.21784973,119.75,25.19812775,37.46014833,37.00664341,-37,0.360648155
-96.7,32.7,P29,1993,3,NA,0.81,77.68149567,86.43000031,48.27125549,34.7476393,37.46014833,0,0.423694074
-96.7,32.7,P29,1993,4,NA,1.71,102.7210312,129.1799927,73.57827759,31.91173673,34.7476393,-66,0.560700774
-96.7,32.7,P29,1993,5,NA,1.2,133.0911713,59.75999832,91.60564423,27.74059772,31.91173673,79,0.5652228
-96.7,32.7,P29,1993,6,NA,1.39,149.1923218,92.93000031,90.74132538,28.5533607,27.74059772,-77,0.549896538
-96.7,32.7,P29,1993,7,NA,0.94,172.1988373,0,81.22289276,24.87927526,28.5533607,6,0.555694818
-96.7,32.7,P29,1993,8,NA,0.92,164.8194885,16.05999947,55.11076355,22.25439847,24.87927526,-44,0.522936165
-96.7,32.7,P29,1993,9,NA,0.65,125.7438583,59.36000061,54.59560013,27.74005532,22.25439847,-16,0.567809463
-96.7,32.7,P29,1994,1,NA,0.16,40.11576843,32.36999893,15.20646286,36.00895405,35.57904065,-143,0.394560248
-96.7,32.7,P29,1994,10,NA,1.29,80.2265625,218.6199951,38.98897171,32.05927312,30.47398627,-54,0.491857231
-96.7,32.7,P29,1994,11,NA,1.02,49.91173172,147.2899933,25.9111824,34.38544273,32.05927312,48,0.472533077
-96.7,32.7,P29,1994,12,NA,1.33,38.61766052,125.3799973,15.72419167,37.42590845,34.38544273,-56,0.394354105
-96.7,32.7,P29,1994,2,NA,-0.07,50.34536743,78.94999695,27.10288429,33.22991133,36.00895405,9,0.398047924
-96.7,32.7,P29,1994,3,NA,0.52,84.25759888,73.22000122,55.26800537,32.53304958,33.22991133,58,0.471429288
-96.7,32.7,P29,1994,4,NA,1.1,107.7490463,101.3499985,74.24085999,29.37200665,32.53304958,-117,0.615876198
-96.7,32.7,P29,1994,5,NA,0.89,129.3765259,146.0599976,84.1579361,31.37158453,29.37200665,7,0.600949943
-96.7,32.7,P29,1994,6,NA,0.83,152.3742828,68.06999969,91.93637085,25.17955601,31.37158453,31,0.568710208
-96.7,32.7,P29,1994,7,NA,1.11,166.8347626,99.95999908,94.00172424,26.24498308,25.17955601,48,0.595782578
-96.7,32.7,P29,1994,8,NA,1.33,153.9445496,51.31999969,79.55652618,26.63424313,26.24498308,-11,0.57080102
-96.7,32.7,P29,1994,9,NA,1.18,117.7401505,55.58000183,60.03805542,30.47398627,26.63424313,79,0.551706791
-96.7,32.7,P29,1995,1,NA,0.84,42.31457138,98.09999847,19.46599579,37.97796071,37.42590845,-8,0.4307594
-96.7,32.7,P29,1995,10,NA,-0.26,93.38640594,9.979999542,41.6595726,29.92967963,28.44564915,-23,0.548118651
-96.7,32.7,P29,1995,11,NA,-0.38,56.19928741,19.25,12.63898373,32.32839108,29.92967963,-13,0.433906227
-96.7,32.7,P29,1995,12,NA,0.01,39.4515419,49.22000122,9.234998703,34.06760991,32.32839108,-47,0.358780175
-96.7,32.7,P29,1995,2,NA,0.7,53.25138855,12.21000004,26.66307831,35.82147062,37.97796071,-50,0.419572592
-96.7,32.7,P29,1995,3,NA,0.44,76.8332901,125.5,48.34891129,34.50573683,35.82147062,-18,0.540756226
-96.7,32.7,P29,1995,4,NA,0.96,102.7763367,156.8000031,76.6440506,32.11354613,34.50573683,37,0.614039123
-96.7,32.7,P29,1995,5,0,0.63,129.5028687,189.4499969,92.91413116,29.72081304,32.11354613,108,0.596205175
